ClassificationID,SourceInventoryID,TargetName,FullPath,RelativePath,Dimension,ProposedLabel,ConfidenceTier,ConfidenceReason,RequiresReview
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/nl.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/nl.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/de.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/de.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/de.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/de.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ja.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ja.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/ja.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/ja.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/sk.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/sk.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/sk.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/sk.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/hr.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/hr.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/hr.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/hr.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/el.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/el.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/el.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/el.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/th.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/th.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/th.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/th.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/zh_CN.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/zh_CN.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/zh_CN.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/zh_CN.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/cs.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/cs.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/cs.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/cs.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/sv.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/sv.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/sv.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/sv.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/pl.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/pl.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/pl.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/pl.strings,file-type,unclassified-type,Low,Extension 'strings' is not in the static type lookup.,true
CLS-20260802-160137,INV-20260802-142008,Music,/Users/eduardofgiovannini/Music/Music/Media.localized/Automatically Add to Music.localized/.localized/zh_HK.strings,Music/Media.localized/Automatically Add to Music.localized/.localized/zh_HK.strings,project-grouping,workspace:Music,High,Deterministic path read: top-level folder segment under the target root.,false
